id,title,primary_area,venue,decision,decision_bucket,accepted_label,review_rating_avg,review_confidence_avg,review_count,author_count,keyword_count,title_chars,abstract_chars,has_code_link,md_present,md_line_count,md_figures,md_tables,md_math_blocks,md_has_broken_table_token,md_path
vpJDCWOnPj,A Generalized Binary Tree Mechanism for Private Approximation of All-Pair Shortest Distances,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,92,1071,0,0,,,,,,
XR30K9zxFm,A Generalized Bisimulation Metric of State Similarity between Markov Decision Processes: From Theoretical Propositions to Applications,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,134,1326,0,0,,,,,,
eVhA17qoVJ,A Generalized Label Shift Perspective for Cross-Domain Gaze Estimation,applications,NeurIPS 2025 poster,,poster,1,,,0,3,3,70,1092,0,0,,,,,,
KEVjRT4haB,A Geometric Analysis of PCA,theory,NeurIPS 2025 poster,,poster,1,,,0,3,6,27,733,0,0,,,,,,
cCefuzQrjK,A geometric framework for momentum-based optimizers for low-rank training,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,5,73,1111,0,0,,,,,,
YAc0O13qMc,A Geometry-Aware Metric for Mode Collapse in Time Series Generative Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,3,74,1441,0,0,,,,,,
d6lIOnvOX2,A Gradient Guidance Perspective on Stepwise Preference Optimization for Diffusion Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,88,1139,1,0,,,,,,
Flntl1YwZg,A Gradient Guided Diffusion Framework for Chance Constrained Programming,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,5,72,1319,0,0,,,,,,
uJinTwXfbs,A Hierarchy of Graphical Models for Counterfactual Inferences,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,2,7,61,1053,0,0,,,,,,
fsTj0BNxyH,A High-Dimensional Statistical Method for Optimizing Transfer Quantities in Multi-Source Transfer Learning,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,10,3,106,1183,1,0,,,,,,
Rtp3yLWAjI,"A Latent Multilayer Graphical Model For Complex, Interdependent Systems",probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,5,71,1311,1,0,,,,,,
0DaJaV4vRj,A Learning-Augmented Approach to Online Allocation Problems,theory,NeurIPS 2025 poster,,poster,1,,,0,2,3,59,1056,0,1,1003,0,0,0,0,pdf2md/markdown_output/0DaJaV4vRj__A Learning-Augmented Approach to Online Allocation Problems/0DaJaV4vRj__A Learning-Augmented Approach to Online Allocation Problems.md
OROkRBW6cu,A Learning-Augmented Dynamic Programming Approach for Orienteering Problem with Time Windows,optimization,NeurIPS 2025 poster,,poster,1,,,0,6,4,92,1189,0,0,,,,,,
5pHfYe10iX,A Little Depth Goes a Long Way: The Expressive Power of Log-Depth Transformers,theory,NeurIPS 2025 poster,,poster,1,,,0,2,5,78,1647,0,0,,,,,,
05Svr0k5C9,A Markov Decision Process for Variable Selection in Branch & Bound,optimization,NeurIPS 2025 poster,,poster,1,,,0,6,4,66,917,0,1,787,7,159,0,1,pdf2md/markdown_output/05Svr0k5C9__A Markov Decision Process for Variable Selection in Branch _ Bound/05Svr0k5C9__A Markov Decision Process for Variable Selection in Branch _ Bound.md
yst8MHfcgP,A Minimalist Example of Edge-of-Stability and Progressive Sharpening,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,6,68,1274,0,0,,,,,,
MBQZwQ6vFd,A Minimalistic Unified Framework for Incremental Learning across Image Restoration Tasks,applications,NeurIPS 2025 poster,,poster,1,,,0,2,2,88,1727,0,0,,,,,,
3vLp3J7540,A Multimodal BiMamba Network with Test-Time Adaptation for Emotion Recognition Based on Physiological Signals,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,6,4,109,1236,0,0,,,,,,
kzdLY8C8oa,"A Near-optimal, Scalable and Parallelizable Framework for Stochastic Bandits Robust to Adversarial Corruptions and Beyond",general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,6,121,1052,0,0,,,,,,
xvsPQuUHef,A Novel General Framework for Sharp Lower Bounds in Succinct Stochastic Bandits,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,2,1,79,714,0,0,,,,,,
prGyR9id7X,A Partition Cover Approach to Tokenization,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,42,1162,0,0,,,,,,
3CiNHxWcBr,A Physics-preserved Transfer Learning Method for Differential Equations,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,2,3,71,1186,0,0,,,,,,
uyJcF4cwMc,A Plug-and-Play Query Synthesis Active Learning Framework for Neural PDE Solvers,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,5,4,80,1293,0,0,,,,,,
e0Dn7dg395,A Practical Guide for Incorporating Symmetry in Diffusion Policy,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,64,1427,0,0,,,,,,
xNUNxRj2vJ,A Pre-training Framework for Relational Data with Information-theoretic Principles,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,82,1507,1,0,,,,,,
Vejx32FeWt,A Principle of Targeted Intervention for Multi-Agent Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,5,6,75,1661,0,0,,,,,,
Ep4mYI7OLF,A Private Approximation of the 2nd-Moment Matrix of Any Subsamplable Input,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,5,74,901,0,0,,,,,,
3qDFW07Lw7,A Provable Approach for End-to-End Safe Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,62,1107,0,0,,,,,,
kWsptXXt2o,A Regularized Newton Method for Nonconvex Optimization with Global and Local Complexity Guarantees,optimization,NeurIPS 2025 poster,,poster,1,,,0,6,1,98,1250,0,0,,,,,,
zIbNGkaYij,A Reinforcement Learning-based Bidding Strategy for Data Consumers in Auction-based Federated Learning,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,3,3,102,1290,0,0,,,,,,
TYoYJStuN9,A Reliable Cryptographic Framework for Empirical Machine Unlearning Evaluation,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,4,78,1315,0,0,,,,,,
oAbaGU9N1X,"A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks",neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,6,4,99,1922,0,0,,,,,,
aZooxbW63m,A Semantic Parsing Framework for End-to-End Time Normalization,applications,NeurIPS 2025 poster,,poster,1,,,0,4,2,62,1154,0,0,,,,,,
r7FR4UN7uk,A Set of Generalized Components to Achieve Effective Poison-only Clean-label Backdoor Attacks with Collaborative Sample Selection and Triggers,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,142,2148,0,0,,,,,,
3CRt6uJ77o,A Signed Graph Approach to Understanding and Mitigating Oversmoothing,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,69,1687,1,0,,,,,,
AwsiYZ2ets,A Simple Linear Patch Revives Layer-Pruned Large Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,10,3,64,1317,1,0,,,,,,
IMzol5Ywsr,A Single-Loop First-Order Algorithm for Linearly Constrained Bilevel Optimization,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,5,81,1081,1,0,,,,,,
vKmWKHlQBe,A Single-Loop Gradient Algorithm for Pessimistic Bilevel Optimization via Smooth Approximation,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,6,94,1160,0,0,,,,,,
5b5wZg6Zeo,A solvable model of learning generative diffusion: theory and insights,theory,NeurIPS 2025 poster,,poster,1,,,0,3,3,70,699,0,0,,,,,,
0T8i3uXq3O,A Stable Whitening Optimizer for Efficient Neural Network Training,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,5,66,1133,0,1,807,6,50,0,0,pdf2md/markdown_output/0T8i3uXq3O__A Stable Whitening Optimizer for Efficient Neural Network Training/0T8i3uXq3O__A Stable Whitening Optimizer for Efficient Neural Network Training.md
lBdhx5nKOL,A Statistical Theory of Contrastive Learning via Approximate Sufficient Statistics,theory,NeurIPS 2025 poster,,poster,1,,,0,2,4,82,1182,0,0,,,,,,
rH4aGTL4jY,A Tale of Two Symmetries: Exploring the Loss Landscape of Equivariant Models,theory,NeurIPS 2025 poster,,poster,1,,,0,2,6,76,1795,0,0,,,,,,
UKFg5yeZeX,A Temporal Difference Method for Stochastic Continuous Dynamics,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,63,1002,0,0,,,,,,
iSvAAHGFSw,A Theoretical Framework for Grokking: Interpolation followed by Riemannian Norm Minimisation,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,1,92,1102,0,0,,,,,,
E0PaeSszLz,A Theoretical Study on Bridging Internal Probability and Self-Consistency for LLM Reasoning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,5,91,1706,0,0,,,,,,
M83RPhdsX4,A Theory for Worst-Case vs. Average-Case Guarantees for LLMs,theory,NeurIPS 2025 poster,,poster,1,,,0,4,3,60,1168,0,0,,,,,,
3Hjfzh5Eyk,A TRIANGLE Enables Multimodal Alignment Beyond Cosine Similarity,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,64,1460,0,0,,,,,,
mmAVwmJgCP,A Unified Analysis of Stochastic Gradient Descent with Arbitrary Data Permutations and Beyond,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,4,93,1102,0,0,,,,,,
d6RH6W6cul,A Unified Approach to Submodular Maximization Under Noise,theory,NeurIPS 2025 poster,,poster,1,,,0,5,4,57,1270,0,0,,,,,,
2xjcosH3yQ,A unified framework for establishing the universal approximation of transformer-type architectures,theory,NeurIPS 2025 poster,,poster,1,,,0,4,3,98,1127,0,0,,,,,,
T85ADT8a2y,A Unified Framework for Fair Graph Generation: Theoretical Guarantees and Empirical Advances,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,92,976,0,0,,,,,,
KQLCim1NhT,A Unified Framework for Provably Efficient Algorithms to Estimate Shapley Values,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,10,8,80,1564,0,0,,,,,,
dI4LrguKyz,A Unified Framework for the Transportability of Population-Level Causal Measures,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,4,3,80,1452,0,0,,,,,,
n7yVbKH7c3,A Unified Framework for Variable Selection in Model-Based Clustering with Missing Not at Random,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,5,95,1488,0,0,,,,,,
Qla5PqFL0s,A Unified Reasoning Framework for Holistic Zero-Shot Video Anomaly Analysis,applications,NeurIPS 2025 poster,,poster,1,,,0,6,4,75,1359,0,0,,,,,,
HdY8CCHife,A Unified Stability Analysis of SAM vs SGD: Role of Data Coherence and Emergence of Simplicity Bias,optimization,NeurIPS 2025 poster,,poster,1,,,0,2,5,99,1449,0,0,,,,,,
OwU0mgfKUi,A$^3$E: Towards Compositional Model Editing,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,1,43,1437,0,0,,,,,,
uvyr9bYwL6,A*-Thought: Efficient Reasoning via Bidirectional Compression for Low-Resource Settings,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,9,4,87,1597,1,0,,,,,,
FiM0M8gcct,A-Mem: Agentic Memory for LLM Agents,applications,NeurIPS 2025 poster,,poster,1,,,0,6,1,36,1696,0,0,,,,,,
TUh4GDposM,AANet: Virtual Screening under Structural Uncertainty via Alignment and Aggregation,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,8,2,83,1605,1,0,,,,,,
VsZzTSyk5p,Absorb and Converge: Provable Convergence Guarantee for Absorbing Discrete Diffusion Models,theory,NeurIPS 2025 poster,,poster,1,,,0,5,4,91,1720,0,0,,,,,,
ifMZw5fm7K,Abstract Counterfactuals for Language Model Agents,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,5,6,50,1265,0,0,,,,,,
qjee4tiBGZ,AC-DiT: Adaptive Coordination Diffusion Transformer for Mobile Manipulation,applications,NeurIPS 2025 poster,,poster,1,,,0,12,1,75,1994,0,0,,,,,,
bV5is3iodg,AC-LoRA: (Almost) Training-Free Access Control Aware Multi-Modal LLMs,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,69,1152,0,0,,,,,,
eLFoTtgCNP,Accelerated Distance-adaptive Methods for Hölder Smooth and Convex Optimization,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,3,79,979,0,0,,,,,,
zDOo34mbpl,Accelerated Evolving Set Processes for Local PageRank Computation,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,65,1214,0,0,,,,,,
WBcBhT1NKO,Accelerated Sampling from Masked Diffusion Models via Entropy Bounded Unmasking,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,6,79,1278,0,0,,,,,,
qH70UC6SNy,Accelerated Vertical Federated Adversarial Learning through Decoupling Layer-Wise Dependencies,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,4,94,1657,0,0,,,,,,
ATewcZPbDj,Accelerating 3D Molecule Generative Models with Trajectory Diagnosis,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,8,3,68,944,0,0,,,,,,
DBybUx7ARy,Accelerating Block Coordinate Descent for LLM Finetuning via Landscape Expansion,optimization,NeurIPS 2025 poster,,poster,1,,,0,5,1,80,1258,0,0,,,,,,
zsUOQRUFOy,Accelerating Feature Conformal Prediction via Taylor Approximation,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,4,7,66,1048,0,0,,,,,,
iqBdAYwzmz,Accelerating Model-Free Optimization via Averaging of Cost Samples,optimization,NeurIPS 2025 poster,,poster,1,,,0,2,4,66,1251,0,0,,,,,,
QjJHUR0sXU,Accelerating Multimodal Large Language Models via Dynamic Visual-Token Exit and the Empirical Findings,applications,NeurIPS 2025 poster,,poster,1,,,0,7,2,102,1300,0,0,,,,,,
jqDtzUQkmu,Accelerating Parallel Diffusion Model Serving with Residual Compression,infrastructure,NeurIPS 2025 poster,,poster,1,,,0,8,2,71,1833,1,0,,,,,,
T1V8BJO0iG,Accelerating RL for LLM Reasoning with Optimal Advantage Regression,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,67,1416,1,0,,,,,,
Nl02znfTCT,Acceleration via silver step-size on Riemannian manifolds with applications to Wasserstein space,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,3,96,1028,0,0,,,,,,
7N6pJb16sh,Accident Anticipation via Temporal Occurrence Prediction,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,10,1,56,1381,0,0,,,,,,
1qKUVyymXs,ACCO: Accumulate While You Communicate for Communication-Overlapped Sharded LLM Training,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,1,88,1024,0,0,,,,,,
Or1pDhbSag,AccuQuant: Simulating Multiple Denoising Steps for Quantizing Diffusion Models,applications,NeurIPS 2025 poster,,poster,1,,,0,6,2,78,1148,0,0,,,,,,
y1z7SAS8q8,Accurate and Efficient Low-Rank Model Merging in Core Space,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,8,5,59,1119,1,0,,,,,,
Tdl89SZItB,Accurate KV Cache Eviction via Anchor Direction Projection for Efficient LLM Inference,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,11,3,86,1271,0,0,,,,,,
CrxR6CYeQn,Accurately Predicting Protein Mutational Effects via a Hierarchical Many-Body Attention Network,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,7,4,95,1203,0,0,,,,,,
EgArbnS0BA,AceReason-Nemotron: Advancing Math and Code Reasoning through Reinforcement Learning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,8,4,84,1922,0,0,,,,,,
V1FlwrsseI,ACT as Human: Multimodal Large Language Model Data Annotation with Critical Thinking,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,10,5,84,1354,0,0,,,,,,
x5lITYXmW2,Act Only When It Pays: Efficient Reinforcement Learning for LLM Reasoning via Selective Rollouts,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,96,1286,1,0,,,,,,
PWRORdXJN1,"Act to See, See to Act: Diffusion-Driven Perception-Action Interplay for Adaptive Policies",reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,7,1,90,1536,0,0,,,,,,
jquTBzt3Av,Actial: Activate Spatial Reasoning Ability of Multimodal Large Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,14,3,78,1620,0,0,,,,,,
S6SKa97Gm0,Activated LoRA: Fine-tuned LLMs for Intrinsics,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,9,3,46,1317,0,0,,,,,,
ayzWTxb9ZD,Activation-Guided Consensus Merging for Large Language Models,applications,NeurIPS 2025 poster,,poster,1,,,0,9,3,61,1404,0,0,,,,,,
T4qJuQCFAK,Activation-Informed Merging of Large Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,52,1190,1,0,,,,,,
nFc38gSYze,Active Measurement: Efficient Estimation at Scale,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,6,49,918,0,0,,,,,,
wKG45sR1Jq,Active Seriation: Efficient Ordering Recovery with Statistical Guarantees,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,4,73,734,0,0,,,,,,
wOAasEVZ0L,Active Target Discovery under Uninformative Priors: The Power of Permanent and Transient Memory,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,2,95,1827,0,0,,,,,,
EY096v0Jmg,Active Test-time Vision-Language Navigation,applications,NeurIPS 2025 poster,,poster,1,,,0,8,3,43,1671,0,0,,,,,,
cZVYswQQMt,ActiveVOO: Value of Observation Guided Active Knowledge Acquisition for Open-World Embodied Lifted Regression Planning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,6,4,118,1551,0,0,,,,,,
zjOXZEXQKZ,Activity Pruning for Efficient Spiking Neural Networks,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,3,3,54,1429,1,0,,,,,,
OgLRVB78nM,Actor-Free Continuous Control via Structurally Maximizable Q-Functions,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,70,1368,0,0,,,,,,
H918WyPf0s,AcuRank: Uncertainty-Aware Adaptive Computation for Listwise Reranking,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,70,1210,0,0,,,,,,
tcisuhGsQZ,Ada-KV: Optimizing KV Cache Eviction by Adaptive Budget Allocation for Efficient LLM Inference,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,4,94,1166,1,0,,,,,,
a9MfGUHjF8,Ada-R1: Hybrid-CoT via Bi-Level Adaptive Reasoning Optimization,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,9,5,63,1388,0,0,,,,,,
3Qo2SRcHgU,AdaDetectGPT: Adaptive Detection of LLM-Generated Text with Statistical Guarantees,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,82,965,1,0,,,,,,
Rc489jcc30,AdaLRS: Loss-Guided Adaptive Learning Rate Search for Efficient Foundation Model Pretraining,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,92,1340,0,0,,,,,,
kCUDzyKQ7G,Adam Reduces a Unique Form of Sharpness: Theoretical Insights Near the Minimizer Manifold,theory,NeurIPS 2025 poster,,poster,1,,,0,3,5,89,1435,0,0,,,,,,
8ZdWmpYxT0,AdaMSS: Adaptive Multi-Subspace Approach for Parameter-Efficient Fine-Tuning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,76,1597,1,0,,,,,,
HmsEHahtGx,Adaptable Safe Policy Learning from Multi-task Data with Constraint Prioritized Decision Transformer,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,6,4,100,1526,0,0,,,,,,
xAKOn2IfsP,AdaptDel: Adaptable Deletion Rate Randomized Smoothing for Certified Robustness,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,79,801,0,0,,,,,,
nWO8SkQYqJ,AdaptGrad: Adaptive Sampling to Reduce Noise,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,44,1035,0,0,,,,,,
C3sKfe8e1n,Adapting to Stochastic and Adversarial Losses in Episodic MDPs with Aggregate Bandit Feedback,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,93,1323,0,0,,,,,,
Fg5WE2vxgM,Adaptive Algorithms with Sharp Convergence Rates for Stochastic Hierarchical Optimization,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,3,89,1367,0,0,,,,,,
sZ22INHr9H,Adaptive and Multi-scale Affinity Alignment for Hierarchical Contrastive Learning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,81,1326,0,0,,,,,,
8FN25PlktS,Adaptive Batch-Wise Sample Scheduling for Direct Preference Optimization,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,7,2,72,1261,0,0,,,,,,
fxxMReBRhi,Adaptive Cannistraci-Hebb Network Automata Modelling of Complex Networks for Path-based Link Prediction,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,5,6,103,1344,1,0,,,,,,
0EcomthIKh,Adaptive Classifier-Free Guidance via Dynamic Low-Confidence Masking,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,68,1258,0,1,585,3,29,0,1,pdf2md/markdown_output/0EcomthIKh__Adaptive Classifier-Free Guidance via Dynamic Low-Confidence Masking/0EcomthIKh__Adaptive Classifier-Free Guidance via Dynamic Low-Confidence Masking.md
4BsrGHtvW5,Adaptive Context Length Optimization with Low-Frequency Truncation for Multi-Agent Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,105,1337,0,0,,,,,,
Gr9VtbcsPy,Adaptive Data Analysis for Growing Data,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,4,39,1213,0,0,,,,,,
Ojnzhb9EqA,Adaptive Data-Borrowing for Improving Treatment Effect Estimation using External Controls,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,4,89,1391,0,0,,,,,,
FFmiWufVWk,Adaptive Discretization for Consistency Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,46,1284,1,0,,,,,,
sWIbJWiEuA,Adaptive Distraction: Probing LLM Contextual Robustness with Automated Tree Search,evaluation,NeurIPS 2025 poster,,poster,1,,,0,9,4,82,1330,0,0,,,,,,
aXO0xg0ttW,Adaptive Divergence Regularized Policy Optimization for Fine-tuning Generative Models,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,5,8,85,1982,0,0,,,,,,
2zZzdAMyYi,Adaptive Fission: Post-training Encoding for Low-latency Spike Neural Networks,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,7,2,78,796,0,0,,,,,,
